title,link,word_count,date,author,comments_count,notes
Struggling to Build a Fit And Healthy Body? You Must Do This.,http://www.niashanks.com/struggling-build-fit-and-healthy-body/,1275,"October 4, 2016",Nia Shanks,,
Motivation is a Scam,http://www.niashanks.com/motivation-is-a-scam/,1521,"October 11, 2016",Nia Shanks,,
Your Choices Make All The Difference,http://www.niashanks.com/choices-make-difference/,241,"October 19, 2016",Nia Shanks,,
The Double Progression Method: Elevate Your Strength Training Workout,http://www.niashanks.com/double-progression-method/,1979,"November 2, 2016",Nia Shanks,,
Why We Have Heroes (And How to Become Your Own),http://www.niashanks.com/heroes-become-your-own/,792,"June 9, 2016",Nia Shanks,,
The Best (And Easiest) Brussels Sprouts Recipe Ever,http://www.niashanks.com/best-brussels-sprouts-recipe/,470,"June 16, 2016",Nia Shanks,,
4 Tips to Feel Great With Strength Training,http://www.niashanks.com/tips-feel-great-strength-training/,1400,"June 28, 2016",Nia Shanks,,
The Mind-Boggling Bullshit of Health and Fitness,http://www.niashanks.com/bullshit-health-fitness/,1809,"July 7, 2016",Nia Shanks,,
Leesa Mattress Review (A Bed That Comes in a Box. How Good Can It Be?),http://www.niashanks.com/leesa-mattress-review/,1724,"July 19, 2016",Nia Shanks,,
Another Woman's Body is Not Your Measuring Stick,http://www.niashanks.com/my-body-is-not-your-measuring-stick/,635,"July 26, 2016",Nia Shanks,,
How to be a Beautiful Badass (Free Mini Course),http://www.niashanks.com/how-to-be-a-beautiful-badass-free-mini-course/,668,"August 4, 2016",Nia Shanks,,
"The ""All or Nothing"" Approach Has Failed, Miserably.",http://www.niashanks.com/all-or-nothing-approach/,995,"August 15, 2016",Nia Shanks,,
Why I Don't Have Sales or Offer Discounts,http://www.niashanks.com/no-sales-discounts/,757,"April 27, 2016",Nia Shanks,,
16 Things Only People Who Love Strength Training Will Understand,http://www.niashanks.com/love-strength-training/,1183,"April 20, 2016",Nia Shanks,,
"9 Ways for Women to Be More, Not Less (Infographic)",http://www.niashanks.com/women-be-more-not-less-infographic/,386,"May 26, 2016",Nia Shanks,,
The Ugly Side of Health and Fitness,http://www.niashanks.com/ugly-side-health-fitness/,1532,"May 2, 2016",Nia Shanks,,
Think You Can Fail Only If You Try? Think Again.,http://www.niashanks.com/redefining-failure-2/,1120,"May 10, 2016",Nia Shanks,,
"When Life Hands You Problems, Use This Flowchart",http://www.niashanks.com/life-problems/,1018,"May 18, 2016",Nia Shanks,,
